"","Month","Prediction","L1","Win","DWin"
"1","201302","197.842516043208","38.157483956792","TRUE","TRUE"
"2","201303","68.0936657645922","19.9063342354078","TRUE","TRUE"
"3","201304","231.990708584232","66.990708584232","FALSE","TRUE"
"4","201305","163.602797803445","11.397202196555","TRUE","TRUE"
"5","201306","175.845676019968","19.154323980032","TRUE","TRUE"
"6","201307","176.514843649087","14.514843649087","TRUE","TRUE"
"7","201308","209.693173495578","40.693173495578","FALSE","FALSE"
"8","201309","243.746240626188","95.746240626188","FALSE","FALSE"
"9","201310","169.838340699774","34.161659300226","TRUE","TRUE"
"10","201311","188.95131805222","14.04868194778","TRUE","TRUE"
"11","201312","117.338992827806","43.338992827806","TRUE","TRUE"
"12","201401","141.55060930143","28.55060930143","TRUE","TRUE"
"13","201402","217.236396740389","42.236396740389","FALSE","TRUE"
"14","201403","189.715945948818","2.28405405118201","TRUE","TRUE"
"15","201404","192.08487435447","95.91512564553","FALSE","FALSE"
"16","201405","206.252016290966","10.747983709034","FALSE","FALSE"
"17","201406","276.668552836617","11.331447163383","TRUE","TRUE"
"18","201407","245.015585861515","36.015585861515","FALSE","FALSE"
"19","201408","230.623435368494","88.623435368494","FALSE","FALSE"
"20","201409","251.946082420782","3.94608242078201","TRUE","TRUE"
"21","201410","261.342171100272","47.342171100272","FALSE","FALSE"
"22","201411","199.61306304598","121.38693695402","FALSE","FALSE"
"23","201412","244.890488425541","7.10951157445899","TRUE","TRUE"
"24","201501","243.959636183301","756.040363816699","TRUE","TRUE"
