#Field:candidate	AggregationKey	Score	AverageScore	NumTweets	NumTweetsWeighted	NumPositive	NumNegative	NumNeutral	FanCount	NumDistinctTweets	NumDistinctUsers	NumPopularTweets	NumVerifiedTweets
business intelligence tools Asia	201401	68.293929240184	1.26470239333674	54	358.268500759303	54	0	0	0	52	41	2	1
business intelligence tools Asia	201402	21.0500827205844	1.16944904003247	18	94.2311370441711	16	0	2	0	17	12	1	0
business intelligence tools Asia	201403	11.3578198479338	0.811272846280987	14	68.3195527162521	12	0	2	0	10	9	2	0
business intelligence tools Asia	201404	16.1525817955107	1.00953636221942	16	71.2368541610524	15	0	1	0	15	12	1	0
business intelligence tools Asia	201405	7.48261093296207	0.748261093296207	10	44.4824271334236	6	0	4	0	10	7	0	0
business intelligence tools Asia	201406	22.9742200621219	1.35142470953658	17	61.1690750420879	16	0	1	0	17	9	0	0
business intelligence tools Asia	201407	32.6906855150492	1.21076613018701	27	141.294100684108	18	0	9	0	21	14	2	0
business intelligence tools Asia	201408	31.1083572460572	1.41401623845715	22	96.1923108351957	17	0	5	0	20	11	1	0
business intelligence tools Asia	201409	24.9019797045573	1.18580855735987	21	118.808997402037	15	0	6	0	19	12	1	1
business intelligence tools Asia	201410	24.7877753660261	1.12671706209209	22	125.51537851811	17	0	5	0	19	10	3	2
business intelligence tools Asia	201411	18.9540040238368	1.11494141316687	17	88.8260350897483	9	0	8	0	16	8	1	0
business intelligence tools Asia	201412	18.7107316288618	1.33648083063299	14	85.0640266418532	14	0	0	0	11	11	3	0
business intelligence tools Europe	201201	-0.36387161742085	-0.05198165963155	7	78.625903772133	0	0	7	0	1	1	1	0
business intelligence tools Europe	201301	29.3255571752857	0.837873062151021	35	237.671122669359	30	0	5	0	31	24	3	0
business intelligence tools Europe	201302	8.86349086834169	0.805771897121972	11	71.5240584558084	9	0	2	0	10	8	1	0
business intelligence tools Europe	201303	21.1447817576391	1.11288325040206	19	153.015945247741	18	0	1	0	17	13	2	0
business intelligence tools Europe	201304	27.4767180810522	0.80813876708977	34	222.602187836204	27	1	6	0	33	29	1	0
business intelligence tools Europe	201305	3.8299081147948	0.425545346088311	9	60.2917518584739	4	0	5	0	8	8	1	0
business intelligence tools Europe	201306	11.8560359839586	0.697413881409329	17	106.88863575091	11	0	6	0	15	15	2	0
business intelligence tools Europe	201307	24.0732746742642	0.962930986970566	25	149.649754853861	23	0	2	0	23	19	2	0
business intelligence tools Europe	201308	21.0829760321218	0.78085096415266	27	173.33513640362	26	0	1	0	17	14	7	0
business intelligence tools Europe	201309	22.6911153148576	0.945463138119068	24	143.911618603655	23	0	1	0	17	15	5	0
business intelligence tools Europe	201310	33.8015538750285	0.866706509616116	39	292.524730229609	30	0	9	0	30	30	5	5
business intelligence tools Europe	201311	1.82326893056214	0.182326893056214	10	59.1631593698111	4	1	5	0	8	8	2	0
business intelligence tools Europe	201312	32.5040963239566	1.01575301012364	32	217.511707196362	31	0	1	0	22	19	5	0
business intelligence tools Europe	201401	33.3695084076019	0.98145612963535	34	220.18679904088	33	0	1	0	25	22	4	0
business intelligence tools Europe	201402	29.0326299681357	0.936536450585023	31	184.039670414745	28	0	3	0	25	23	5	0
business intelligence tools Europe	201403	14.782130437852	1.23184420315433	12	64.7657593298152	11	0	1	0	12	11	0	0
business intelligence tools Europe	201404	12.5706839889197	0.785667749307482	16	111.08688024443	14	0	2	0	14	9	1	0
business intelligence tools Europe	201405	13.3341407059993	0.493857063185159	27	216.486907538	23	1	3	0	12	11	7	12
business intelligence tools Europe	201406	15.7219072068238	0.748662247943991	21	147.535654733364	14	0	7	0	18	14	2	0
business intelligence tools Europe	201407	27.9949409415827	0.0541488219372972	517	5263.72208714597	508	0	9	0	26	23	7	2
business intelligence tools Europe	201408	13.5594746010434	0.645689266716351	21	126.635474621606	14	0	7	0	17	17	3	0
business intelligence tools Europe	201409	9.11432241966931	0.911432241966931	10	66.7611332595041	7	0	3	0	10	9	0	1
business intelligence tools Europe	201410	12.5215528079335	0.447198314569053	28	186.420189512504	17	1	10	0	18	17	5	0
business intelligence tools Europe	201411	5.81285386257651	0.447142604813578	13	63.2556135473882	8	0	5	0	9	9	1	0
business intelligence tools Europe	201412	13.012632650422	1.62657908130274	8	43.8700182800308	7	0	1	0	8	8	0	0
business intelligence tools LatinAmerica	201301	1.53196562875548	1.53196562875548	1	5.38449506278909	1	0	0	0	1	1	0	0
business intelligence tools LatinAmerica	201304	1.10369083695749	1.10369083695749	1	4.0943445622221	1	0	0	0	1	1	0	0
business intelligence tools LatinAmerica	201306	-0.179888341308674	-0.179888341308674	1	4.9416424226093	0	0	1	0	1	1	0	0
business intelligence tools LatinAmerica	201307	3.33475287049262	1.11158429016421	3	17.8863454543052	3	0	0	0	3	3	0	0
business intelligence tools LatinAmerica	201308	1.5146377350119	1.5146377350119	1	5.50938833662798	1	0	0	0	1	1	0	0
business intelligence tools LatinAmerica	201309	1.96518889476379	0.491297223690948	4	19.9640428603805	4	0	0	0	2	2	2	0
business intelligence tools LatinAmerica	201310	3.05805555649583	0.764513889123959	4	29.5038088019744	3	0	1	0	3	3	1	0
business intelligence tools LatinAmerica	201312	2.25197186273276	1.12598593136638	2	14.5315526386364	2	0	0	0	2	1	0	0
business intelligence tools LatinAmerica	201401	13.2459919663347	1.20418108784861	11	60.4295412264407	11	0	0	0	10	10	1	0
business intelligence tools LatinAmerica	201402	8.32066100016977	1.18866585716711	7	51.776980686628	7	0	0	0	5	5	1	0
business intelligence tools LatinAmerica	201404	0.59145033508368	0.59145033508368	1	7.29097477814298	1	0	0	0	1	1	0	0
business intelligence tools LatinAmerica	201406	1.66968540369774	1.66968540369774	1	4.52178857704904	1	0	0	0	1	1	0	0
business intelligence tools LatinAmerica	201407	4.65159954440576	2.32579977220288	2	8.47386806667786	2	0	0	0	2	2	0	0
business intelligence tools LatinAmerica	201410	1.1306469416638	0.5653234708319	2	12.5225425920668	1	0	1	0	2	2	0	0
business intelligence tools LatinAmerica	201411	-0.499755754679619	-0.0555284171866243	9	51.5575343711766	0	0	9	0	9	2	0	0
business intelligence tools LatinAmerica	201412	0.928757167750977	0.185751433550195	5	31.4375613544889	1	0	4	0	2	2	1	0
business intelligence tools NorthAmerica	201212	1.02073636626334	0.510368183131669	2	14.1029531017314	1	0	1	0	2	2	0	0
business intelligence tools NorthAmerica	201301	61.3174986978754	0.943346133813468	65	387.030622640877	49	7	9	0	62	45	2	0
business intelligence tools NorthAmerica	201302	42.4926985573325	0.772594519224227	55	326.310679475369	40	1	14	0	52	32	3	0
business intelligence tools NorthAmerica	201303	136.666340756451	1.10214790932622	124	922.61015650683	111	1	12	0	110	97	8	0
business intelligence tools NorthAmerica	201304	155.339744092827	0.930178108340281	167	1092.28403451534	138	1	28	0	147	102	9	8
business intelligence tools NorthAmerica	201305	82.613356622366	0.97192184261607	85	474.993164966794	63	0	22	0	83	38	2	0
business intelligence tools NorthAmerica	201306	74.4121906463272	0.9791077716622	76	422.508290803228	68	0	8	0	73	43	3	0
business intelligence tools NorthAmerica	201307	113.897702372411	0.669986484543593	170	1270.80077618754	132	0	38	0	117	93	11	25
business intelligence tools NorthAmerica	201308	294.156798417947	1.01784359314169	289	1898.58990106171	272	1	16	0	240	53	27	23
business intelligence tools NorthAmerica	201309	63.5518041580042	0.611075039980809	104	736.364848548136	94	0	10	0	53	30	17	0
business intelligence tools NorthAmerica	201310	214.317118361049	1.10472741423221	194	1495.04601018563	179	0	15	0	155	137	23	0
business intelligence tools NorthAmerica	201311	45.8815015575982	0.35024046990533	131	1192.1915392979	74	3	54	0	58	40	7	41
business intelligence tools NorthAmerica	201312	88.9945344902667	0.936784573581755	95	696.572344050352	91	0	4	0	66	50	8	0
business intelligence tools NorthAmerica	201401	158.396704738429	0.954197016496559	166	1186.7050310732	154	2	10	0	135	122	15	0
business intelligence tools NorthAmerica	201402	96.1734429741927	0.50090334882392	192	1567.69998739066	179	1	12	0	91	72	26	48
business intelligence tools NorthAmerica	201403	48.7638105580381	0.70672189214548	69	430.273526720025	57	1	11	0	54	43	10	0
business intelligence tools NorthAmerica	201404	76.1483715640237	0.846093017378042	90	590.319973491811	84	0	6	0	75	57	8	0
business intelligence tools NorthAmerica	201405	59.2295360866403	1.11753841672906	53	351.876344729647	50	1	2	0	43	33	8	1
business intelligence tools NorthAmerica	201406	59.766413515735	0.786400177838619	76	559.608250566419	66	1	9	0	60	43	9	6
business intelligence tools NorthAmerica	201407	159.359135688449	0.758853027087851	210	1567.94590323747	164	3	43	0	125	62	24	42
business intelligence tools NorthAmerica	201408	47.6422138360767	0.36647856796982	130	744.262750211774	71	0	59	0	117	48	10	1
business intelligence tools NorthAmerica	201409	33.1623236886005	0.40941140356297	81	624.800806214338	37	0	44	0	49	38	6	26
business intelligence tools NorthAmerica	201410	64.4301036958707	0.337330385842255	191	1632.40486203058	72	0	119	0	95	74	19	63
business intelligence tools NorthAmerica	201411	131.209027455812	0.749765871176067	175	1247.27896252727	148	1	26	0	133	56	19	11
business intelligence tools NorthAmerica	201412	101.839587078663	1.257278852823	81	466.806628667563	71	2	8	0	65	33	10	0
cjis Asia	201301	-1.87383498539036	-0.0749533994156146	25	158.350716053106	2	3	20	0	10	10	2	0
cjis Asia	201302	-0.872155354514524	-0.0969061505016138	9	59.2890784474737	2	5	2	0	8	6	1	0
cjis Asia	201303	-2.64685442569127	-0.189061030406519	14	79.0835659200528	2	4	8	0	12	10	2	0
cjis Asia	201304	-0.764796122306369	-0.02317564006989	33	244.584785237783	10	6	17	0	23	21	4	4
cjis Asia	201305	-3.11213377117892	-0.444590538739845	7	42.6960667051613	2	5	0	0	7	5	0	0
cjis Asia	201306	2.03524906046311	0.290749865780445	7	41.5118077264753	4	1	2	0	7	6	0	0
cjis Asia	201307	-8.63017163229062	-0.1369868513062	63	399.069996246377	13	18	32	0	40	30	9	0
cjis Asia	201308	-3.53052325884899	-0.294210271570749	12	81.1017545076597	0	4	8	0	8	7	4	0
cjis Asia	201309	1.09683226624111	0.219366453248223	5	30.5880830880096	1	2	2	0	5	3	0	0
cjis Asia	201310	-1.31297365760564	-0.0772337445650378	17	104.89022991972	13	3	1	0	5	5	1	0
cjis Asia	201311	1.52146246494683	0.0608584985978733	25	184.524541499305	7	16	2	0	11	11	2	0
cjis Asia	201312	-4.1101770085201	-0.11743362881486	35	347.165006416951	3	20	12	0	16	16	2	17
cjis Asia	201401	-3.52426439815536	-0.0859576682476916	41	313.602489761452	3	2	36	0	18	16	4	0
cjis Asia	201402	-0.112862998775896	-0.028215749693974	4	32.2004679326009	1	2	1	0	3	2	1	0
cjis Asia	201403	-1.13490092903912	-0.0945750774199268	12	75.6194071820592	3	7	2	0	5	4	4	0
cjis Asia	201404	-12.814663490653	-0.194161568040197	66	426.697101314145	6	14	46	0	48	36	4	8
cjis Asia	201405	1.86356710625073	0.0690210039352124	27	184.157536061154	14	8	5	0	11	10	5	0
cjis Asia	201406	-4.34584441656873	-0.271615276035545	16	128.024118378293	1	3	12	0	8	8	2	0
cjis Asia	201407	-134.72871479752	-0.16096620644865	837	7367.60801808254	118	140	579	0	297	179	56	124
cjis Asia	201408	-32.6342988269591	-0.119103280390362	274	2694.71926797678	111	80	83	0	68	61	18	90
cjis Asia	201409	-5.42381154720473	-0.0100070323749165	542	4786.93413386968	419	63	60	0	68	53	20	15
cjis Asia	201410	-4.05493405767645	-0.0494504153375177	82	925.502433569414	1	5	76	0	12	12	5	65
cjis Asia	201411	0.990582202888588	0.198116440577718	5	34.7166646422462	2	0	3	0	5	4	0	0
cjis Asia	201412	-0.498386943423807	-0.498386943423807	1	4.15888308335967	0	1	0	0	1	1	0	0
cjis Europe	201301	3.36624374227968	0.56104062371328	6	41.4573633869073	4	0	2	0	6	4	0	0
cjis Europe	201303	1.2420498748249	0.414016624941635	3	13.8906866737352	1	0	2	0	3	3	0	0
cjis Europe	201304	1.75997596166017	0.219996995207521	8	43.3028654544903	8	0	0	0	2	2	2	0
cjis Europe	201305	-0.239521160188439	-0.0598802900471097	4	17.3238550583581	0	0	4	0	2	2	1	0
cjis Europe	201306	-0.552568209759045	-0.552568209759045	1	6.31173480915291	0	0	1	0	1	1	0	0
cjis Europe	201307	-0.376873793768797	-0.188436896884398	2	9.38193796540716	0	1	1	0	2	2	0	0
cjis Europe	201308	1.31654019085802	0.438846730286008	3	22.8256608700656	1	0	2	0	2	2	1	0
cjis Europe	201309	-0.895228935988765	-0.223807233997191	4	25.1461431670247	2	1	1	0	4	4	0	0
cjis Europe	201310	0.590963620604899	0.0844233743721285	7	38.4153546929627	2	0	5	0	7	7	0	0
cjis Europe	201311	6.67229610338779	0.741366233709755	9	59.8565706648097	6	0	3	0	8	6	1	0
cjis Europe	201312	-2.32312763612364	-0.464625527224727	5	28.291907733103	0	2	3	0	5	4	0	0
cjis Europe	201401	3.71251436555978	0.928128591389944	4	25.2170191708835	2	0	2	0	4	3	0	0
cjis Europe	201402	-0.982485180427181	-0.491242590213591	2	10.0739052048273	0	0	2	0	2	1	0	0
cjis Europe	201403	12.5531800818866	1.14119818926242	11	81.0264988684568	10	1	0	0	10	7	1	0
cjis Europe	201404	-0.919824151724507	-0.459912075862253	2	10.3064495304262	0	0	2	0	2	1	0	0
cjis Europe	201405	-0.599954410768104	-0.599954410768104	1	7.14755927118945	0	1	0	0	1	1	0	0
cjis Europe	201406	1.05567330609497	0.527836653047485	2	12.4008372982427	1	0	1	0	2	2	0	0
cjis Europe	201407	-1.36333872561479	-0.123939884146799	11	82.799952327985	6	2	3	0	7	5	3	0
cjis Europe	201408	-3.49153351884379	-0.317412138076708	11	53.0116736151398	1	2	8	0	10	9	1	0
cjis Europe	201409	0.881385645804249	0.0979317384226943	9	45.2065300556156	3	0	6	0	7	7	1	0
cjis Europe	201410	-0.888383516836138	-0.296127838945379	3	19.7487330236884	0	0	3	0	3	3	0	0
cjis LatinAmerica	201304	1.39761771302813	1.39761771302813	1	6.49072353450251	1	0	0	0	1	1	0	0
cjis LatinAmerica	201311	-0.368475084060106	-0.368475084060106	1	6.18620862390049	0	0	1	0	1	1	0	0
cjis LatinAmerica	201404	1.73415574913524	1.73415574913524	1	3.68887945411394	1	0	0	0	1	1	0	0
cjis LatinAmerica	201408	-1.66035339162462	-0.553451130541542	3	18.3206184567502	0	0	3	0	3	3	0	0
cjis LatinAmerica	201409	-0.592456667927221	-0.592456667927221	1	3.91202300542815	0	0	1	0	1	1	0	0
cjis LatinAmerica	201410	-0.598081910830842	-0.598081910830842	1	8.55967780302239	0	0	1	0	1	1	0	0
cjis NorthAmerica	201202	0.63925562510973	0.319627812554865	2	8.68761084370737	2	0	0	0	1	1	1	0
cjis NorthAmerica	201301	-7.639452357049	-0.293825090655731	26	139.346681360531	3	6	17	0	23	20	3	0
cjis NorthAmerica	201302	3.23189149071606	0.057712348048501	56	361.356191286096	18	2	36	0	43	36	8	5
cjis NorthAmerica	201303	-1.45575714670266	-0.0469599079581502	31	217.954856528835	9	4	18	0	25	22	4	0
cjis NorthAmerica	201304	10.0059291148831	0.138971237706709	72	459.624865255782	37	7	28	0	57	43	5	0
cjis NorthAmerica	201305	20.7343379115152	0.209437756681971	99	614.64249560926	46	6	47	0	81	44	7	0
cjis NorthAmerica	201306	24.0255620931091	0.42150108935279	57	287.685608960955	25	8	24	0	55	43	2	0
cjis NorthAmerica	201307	27.3814950338895	0.263283606095091	104	675.970614629208	41	7	56	0	72	54	7	0
cjis NorthAmerica	201308	-3.71871969189691	-0.0368190068504644	101	678.94624267505	28	9	64	0	77	43	8	6
cjis NorthAmerica	201309	11.4840719267605	0.166435825025515	69	552.372572039701	33	1	35	0	34	26	8	3
cjis NorthAmerica	201310	13.769611935102	0.11474676612585	120	839.364167280938	47	8	65	0	86	69	13	23
cjis NorthAmerica	201311	21.7022145880348	0.344479596635473	63	412.600340254103	38	1	24	0	39	32	7	0
cjis NorthAmerica	201312	-2.44884703879426	-0.0742074860240684	33	177.789900440611	11	3	19	0	32	20	1	0
cjis NorthAmerica	201401	-9.2517287068417	-0.165209441193602	56	315.763593674417	12	7	37	0	51	21	5	0
cjis NorthAmerica	201402	-1.16927617996512	-0.0508380947810922	23	132.887771817154	8	2	13	0	22	18	1	0
cjis NorthAmerica	201403	8.85806617821549	0.192566656048163	46	246.777485478431	18	2	26	0	34	28	9	0
cjis NorthAmerica	201404	104.857227096659	0.703739779172208	149	764.366491770707	92	5	52	0	128	110	15	0
cjis NorthAmerica	201405	11.1733678371409	0.126970089058419	88	578.002460062008	41	14	33	0	57	41	15	4
cjis NorthAmerica	201406	11.3814313368166	0.210767246978085	54	320.580867238405	33	4	17	0	39	29	6	0
cjis NorthAmerica	201407	23.4508311177186	0.114394298135213	205	1487.54623544905	105	27	73	0	125	89	22	4
cjis NorthAmerica	201408	-16.6008151984781	-0.0917172110413154	181	1391.84553289053	52	11	118	0	114	77	10	37
cjis NorthAmerica	201409	18.1347798819058	0.146248224854079	124	748.81768834344	47	19	58	0	99	57	10	0
cjis NorthAmerica	201410	42.1524464442447	0.37975176976797	111	657.118185226946	57	4	50	0	82	53	19	4
cjis NorthAmerica	201411	-5.62503708107214	-0.102273401474039	55	321.483102690488	13	6	36	0	46	38	5	0
cjis NorthAmerica	201412	-3.1655383735968	-0.2637948644664	12	73.2842420902885	0	0	12	0	8	6	1	5
connected cars Asia	201301	-6.59425206868897	-0.131885041373779	50	250.838975156006	8	2	40	0	49	38	1	0
connected cars Asia	201302	-16.6868720384283	-0.163596784690474	102	583.746016283152	13	5	84	0	96	82	6	0
connected cars Asia	201303	19.9503752926689	0.226708810143965	88	481.17189429845	28	1	59	0	86	79	2	0
connected cars Asia	201304	-3.88430536624832	-0.114244275477892	34	179.071562756467	5	1	28	0	33	27	1	0
connected cars Asia	201305	0.713067449761988	0.0118844574960331	60	344.244910946276	11	14	35	0	56	51	2	2
connected cars Asia	201306	-5.79397504260542	-0.0733414562355117	79	433.927247522524	21	10	48	0	72	63	4	0
connected cars Asia	201307	22.071049526672	0.142393867914013	155	833.12275586133	61	6	88	0	149	116	6	0
connected cars Asia	201308	-15.8606330216213	-0.0785179852555512	202	1127.57883965296	26	2	174	0	188	153	11	0
connected cars Asia	201309	-6.61607662165597	-0.0444031988030602	149	934.825064200786	31	5	113	0	130	95	12	8
connected cars Asia	201310	49.5678671627348	0.173314220848723	286	1742.88762143273	134	2	150	0	264	152	14	0
connected cars Asia	201311	-8.51465285927071	-0.0781160812777129	109	629.779164997267	22	10	77	0	99	62	8	0
connected cars Asia	201312	-3.64171501363799	-0.0371603572820203	98	564.316631221648	14	0	84	0	93	80	4	0
connected cars Asia	201401	-40.7456255060745	-0.10807858224423	377	2196.52816208414	95	25	257	0	345	275	19	5
connected cars Asia	201402	-17.9759132451462	-0.0771498422538464	233	1395.88091628615	33	16	184	0	202	167	17	2
connected cars Asia	201403	-22.2107114497415	-0.107298122945611	207	1297.5788867466	30	12	165	0	181	147	14	1
connected cars Asia	201404	-54.7934844769164	-0.172850108759989	317	1920.2180202584	85	54	178	0	293	226	17	3
connected cars Asia	201405	3.04717628886937	0.010259852824476	297	1689.97110460976	75	6	216	0	282	211	11	8
connected cars Asia	201406	-4.67093644603138	-0.0379750930571657	123	701.399733712645	23	12	88	0	106	84	13	4
connected cars Asia	201407	49.7018805165635	0.132538348044169	375	2209.06860611171	145	15	215	0	354	238	13	2
connected cars Asia	201408	-6.18175641010178	-0.0468314879553165	132	860.114385789261	33	14	85	0	111	91	13	1
connected cars Asia	201409	-8.1302726750048	-0.0181479300781357	448	2301.5374072559	59	5	384	0	197	148	25	5
connected cars Asia	201410	33.9711554845256	0.143338208795466	237	1413.0499401	86	21	130	0	210	147	21	0
connected cars Asia	201411	18.1029770529849	0.125715118423506	144	922.112289909106	61	5	78	0	92	66	18	10
connected cars Asia	201412	3.23756336925888	0.20234771057868	16	126.752275402349	4	0	12	0	5	5	2	0
connected cars Europe	201301	-5.45040994261478	-0.0545040994261478	100	634.547926413473	17	7	76	0	75	61	3	0
connected cars Europe	201302	-2.5246762966387	-0.0111219220116242	227	1462.35731794056	57	11	159	0	207	170	16	5
connected cars Europe	201303	34.1277139330692	0.186490240071416	183	1238.68912142005	61	10	112	0	163	117	15	1
connected cars Europe	201304	14.5619272826297	0.111159750249081	131	914.092438883842	30	4	97	0	105	48	20	0
connected cars Europe	201305	1.91579382303546	0.00977445828079315	196	1229.86831574285	45	26	125	0	164	84	22	0
connected cars Europe	201306	29.0660250570055	0.0837637609711974	347	2379.8223488054	99	23	225	0	277	140	40	27
connected cars Europe	201307	42.5468993425209	0.102276200342598	416	3067.59035967428	187	12	217	0	288	204	18	122
connected cars Europe	201308	1.55825826503176	0.00445216647151931	350	2063.74645628136	71	6	273	0	295	244	34	27
connected cars Europe	201309	4.74412043097688	0.00905366494461236	524	3819.67604650373	103	7	414	0	277	207	52	22
connected cars Europe	201310	76.9155334560151	0.18714241716792	411	2891.27969660312	211	9	191	0	333	239	37	29
connected cars Europe	201311	14.7730818703077	0.0512954231607905	288	2038.69484128764	70	21	197	0	193	118	37	34
connected cars Europe	201312	17.4137880943094	0.0802478714023476	217	1499.58830694542	54	5	158	0	172	128	21	22
connected cars Europe	201401	-71.2692937452854	-0.0833558991172929	855	5805.5451738237	200	32	623	0	647	539	107	15
connected cars Europe	201402	-32.5314697651585	-0.0553256288523104	588	3964.42697887098	131	54	403	0	423	332	81	32
connected cars Europe	201403	-41.1108499311897	-0.0575782211921424	714	5109.2661477419	161	38	515	0	469	353	108	102
connected cars Europe	201404	-37.9389411117261	-0.0742445031540627	511	3434.94218613924	110	29	372	0	392	267	59	1
connected cars Europe	201405	-7.93742741284355	-0.0172552769844425	460	3183.12406802929	104	32	324	0	307	247	67	67
connected cars Europe	201406	5.61739021039618	0.0129135407135544	435	2764.52284330843	138	18	279	0	301	201	58	25
connected cars Europe	201407	27.0020905737347	0.0328492586055167	822	5532.76309004346	268	25	529	0	660	454	84	36
connected cars Europe	201408	-28.1193129950651	-0.0550280097750785	511	3798.36376970742	117	52	342	0	366	236	80	65
connected cars Europe	201409	-2.89812673159056	-0.00493718352911509	587	4468.66842930267	191	37	359	0	393	288	84	20
connected cars Europe	201410	23.9166940113417	0.0328977909371963	727	5502.61071538286	205	48	474	0	429	320	87	141
connected cars Europe	201411	32.1398178480916	0.0577016478421752	557	3820.76139780212	187	30	340	0	357	228	101	20
connected cars Europe	201412	-3.06001779287977	-0.0450002616599966	68	506.571623236122	20	4	44	0	35	28	16	2
connected cars LatinAmerica	201301	-1.29050915429216	-0.645254577146082	2	14.3873868774702	0	0	2	0	2	2	0	0
connected cars LatinAmerica	201302	-0.921233630057338	-0.0837485118233944	11	65.7617639190925	2	1	8	0	11	9	0	0
connected cars LatinAmerica	201303	0.0644616438918237	0.0128923287783647	5	17.5992133461196	1	1	3	0	5	5	0	0
connected cars LatinAmerica	201304	0.656780576251325	0.218926858750442	3	15.4546426032881	1	0	2	0	3	3	0	0
connected cars LatinAmerica	201305	-1.58236793711431	-0.395591984278578	4	23.0783451897552	0	2	2	0	4	4	0	0
connected cars LatinAmerica	201306	-1.27912833015404	-0.0983944869349259	13	74.3404780485826	3	2	8	0	12	10	1	0
connected cars LatinAmerica	201307	3.64922952055559	0.192064711608189	19	111.196901749666	9	2	8	0	18	16	1	0
connected cars LatinAmerica	201308	-0.265387020293465	-0.0139677379101824	19	116.942974128004	2	1	16	0	18	17	1	0
connected cars LatinAmerica	201309	-3.23737978615779	-0.161868989307889	20	107.998699735621	2	0	18	0	15	15	3	0
connected cars LatinAmerica	201310	4.36868550208139	0.101597337257707	43	275.578927096993	18	1	24	0	43	29	0	0
connected cars LatinAmerica	201311	-1.83238243059731	-0.183238243059731	10	45.0451599157362	1	2	7	0	8	7	1	0
connected cars LatinAmerica	201312	0.163800783163271	0.0234001118804673	7	49.2829461192911	1	0	6	0	6	6	1	0
connected cars LatinAmerica	201401	-7.48434154264305	-0.155923782138397	48	312.349811596612	14	5	29	0	41	39	2	0
connected cars LatinAmerica	201402	-3.68757795863688	-0.17559895041128	21	128.212907392941	4	0	17	0	20	16	1	0
connected cars LatinAmerica	201403	-1.02108754094888	-0.0464130700431309	22	136.861177034155	4	0	18	0	22	18	0	0
connected cars LatinAmerica	201404	-5.87046148919903	-0.234818459567961	25	155.87685359983	2	0	23	0	24	18	1	0
connected cars LatinAmerica	201405	-5.30233378910419	-0.407871829931091	13	77.7588061639904	0	1	12	0	13	12	0	0
connected cars LatinAmerica	201406	-0.760953883013008	-0.126825647168835	6	32.0931061721494	1	1	4	0	6	6	0	0
connected cars LatinAmerica	201407	-2.87649001313136	-0.0394039727826213	73	494.328021837351	21	0	52	0	73	46	0	0
connected cars LatinAmerica	201408	1.86917232176227	0.155764360146856	12	75.9281215995187	4	0	8	0	11	10	1	0
connected cars LatinAmerica	201409	-2.42206970359409	-0.1153366525521	21	133.891085891422	4	1	16	0	21	19	0	0
connected cars LatinAmerica	201410	-0.898403223591628	-0.047284380189033	19	114.453238488917	4	2	13	0	19	18	0	0
connected cars LatinAmerica	201411	1.41842155675194	0.118201796395995	12	57.2688477117989	4	0	8	0	12	11	0	0
connected cars NorthAmerica	201105	1.39235347352597	0.696176736762985	2	4.15888308335967	2	0	0	0	1	1	1	0
connected cars NorthAmerica	201203	-0.071233833291388	-0.035616916645694	2	11.1136561233991	0	0	2	0	1	1	1	0
connected cars NorthAmerica	201206	0.804563843124663	0.402281921562332	2	15.4497768786461	2	0	0	0	1	1	1	0
connected cars NorthAmerica	201208	0.276115477391706	0.138057738695853	2	11.3739507126796	2	0	0	0	1	1	1	0
connected cars NorthAmerica	201301	-8.91670586384627	-0.0215900868374002	413	2775.77712764254	81	9	323	0	359	295	24	30
connected cars NorthAmerica	201302	-63.0803968378359	-0.0927652894674058	680	4627.60077679178	107	50	523	0	567	491	41	45
connected cars NorthAmerica	201303	72.5842005781219	0.0798506056965037	909	6598.17089017915	224	27	658	0	748	655	55	103
connected cars NorthAmerica	201304	-13.5550529492792	-0.0576810763799116	235	1495.76715417042	44	7	184	0	218	190	10	5
connected cars NorthAmerica	201305	47.5981624890303	0.107445062051987	443	2954.88036905518	127	64	252	0	392	307	39	11
connected cars NorthAmerica	201306	-101.894480409712	-0.109681894951251	929	6559.79057401927	207	114	608	0	773	575	56	115
connected cars NorthAmerica	201307	131.039124847209	0.0930675602608019	1408	10025.5675323386	554	67	787	0	1101	847	96	174
connected cars NorthAmerica	201308	-6.1995003707566	-0.00615029798686171	1008	6790.11208749107	193	23	792	0	806	649	93	80
connected cars NorthAmerica	201309	-27.0576236019092	-0.023589907237933	1147	8167.20076706203	266	35	846	0	819	608	143	82
connected cars NorthAmerica	201310	303.383570376167	0.196746803097385	1542	11278.0590801113	726	43	773	0	1228	863	138	137
connected cars NorthAmerica	201311	67.5051861827817	0.0681870567502845	990	7160.10634045335	241	77	672	0	694	533	118	71
connected cars NorthAmerica	201312	-27.272039480656	-0.0317485907807404	859	6952.4476788524	287	26	546	0	414	341	57	184
connected cars NorthAmerica	201401	-55.7350657859675	-0.0162114792862035	3438	26495.7686343846	1055	224	2159	0	2321	1854	347	650
connected cars NorthAmerica	201402	-97.8111504585547	-0.0638871002341964	1531	10942.4261400112	359	137	1035	0	1161	870	162	142
connected cars NorthAmerica	201403	-128.217004277972	-0.0650187648468416	1972	14583.1763750401	393	113	1466	0	1276	964	217	316
connected cars NorthAmerica	201404	47.8804081152489	0.0261070927564062	1834	13893.0435184148	512	87	1235	0	1259	959	179	344
connected cars NorthAmerica	201405	-170.051450835323	-0.097730718870875	1740	13565.5043733986	363	115	1262	0	1044	785	170	463
connected cars NorthAmerica	201406	-5.31279560860431	-0.00453310205512313	1172	8210.52226503558	288	60	824	0	787	551	168	157
